org_id,icnptso_code,icnptso_code_probability,icnptso_code_source
GB-COH-15821752,D90,0.311,ml_model
GB-COH-15821762,D11,0.999,ml_model
GB-COH-15821765,A21,0.888,ml_model
GB-COH-15821770,I10,0.647,ml_model
GB-COH-15821776,C12,0.744,ml_model
GB-COH-15821820,F20,0.913,ml_model
GB-COH-15821826,A90,0.246,ml_model
GB-COH-15821961,G12,0.758,ml_model
GB-COH-15821997,B20,0.361,ml_model
GB-COH-15822057,F20,0.977,ml_model
GB-COH-15822135,F20,0.928,ml_model
GB-COH-15822212,D11,0.503,ml_model
GB-COH-15822333,F20,0.999,ml_model
GB-COH-15822392,F30,1.0,ml_model
GB-COH-15822425,H10,0.944,ml_model
GB-COH-15822435,A11,0.996,ml_model
GB-COH-15823438,C11,0.905,ml_model
GB-COH-15823442,F20,0.998,ml_model
GB-COH-15823511,B31,0.769,ml_model
GB-COH-15823514,D13,1.0,ml_model
GB-COH-15823517,F20,0.708,ml_model
GB-COH-15823566,C12,0.811,ml_model
GB-COH-15823664,B31,0.448,ml_model
GB-COH-15823745,D19,1.0,ml_model
GB-COH-15823753,D31,1.0,ml_model
GB-COH-15823904,F20,0.997,ml_model
GB-COH-15823937,F20,0.815,ml_model
GB-COH-15823948,F20,0.78,ml_model
GB-COH-15824045,D30,0.269,ml_model
GB-COH-15824055,G12,0.218,ml_model
GB-COH-15824159,D31,0.874,ml_model
GB-COH-15824262,A11,1.0,ml_model
GB-COH-15824491,H10,0.915,ml_model
GB-COH-15824531,G14,0.657,ml_model
GB-COH-15824572,E90,0.453,ml_model
GB-COH-15824639,A90,0.249,ml_model
GB-COH-15824674,H10,0.78,ml_model
GB-COH-15824751,F20,0.776,ml_model
GB-COH-15825399,F20,0.312,ml_model
GB-COH-15825620,C12,0.946,ml_model
GB-COH-15825693,H90,0.823,ml_model
GB-COH-15825703,A11,1.0,ml_model
GB-COH-15825773,A90,0.307,ml_model
GB-COH-15825981,J20,0.516,ml_model
GB-COH-15826755,C12,0.997,ml_model
GB-COH-15826764,C12,0.723,ml_model
GB-COH-15826769,C12,1.0,ml_model
GB-COH-15826772,H10,0.468,ml_model
GB-COH-15826777,H10,0.784,ml_model
GB-COH-15826849,D30,0.189,ml_model
GB-COH-15826862,F20,0.528,ml_model
GB-COH-15826956,B31,0.343,ml_model
GB-COH-15826957,A12,1.0,ml_model
GB-COH-15826975,D30,0.53,ml_model
GB-COH-15826976,D13,0.809,ml_model
GB-COH-15827018,D32,1.0,ml_model
GB-COH-15827036,D19,1.0,ml_model
GB-COH-15827054,F20,0.991,ml_model
GB-COH-15827071,D11,0.195,ml_model
GB-COH-15828001,G12,0.992,ml_model
GB-COH-15828036,E90,0.209,ml_model
GB-COH-15828039,D90,0.498,ml_model
GB-COH-15828231,G14,0.999,ml_model
GB-COH-15828808,D19,0.449,ml_model
GB-COH-15828852,D19,0.954,ml_model
GB-COH-15828971,H10,0.957,ml_model
GB-COH-15829324,D13,0.553,ml_model
GB-COH-15829327,C12,0.998,ml_model
GB-COH-15829329,A21,0.394,ml_model
GB-COH-15829346,F20,0.477,ml_model
GB-COH-15829400,B31,0.998,ml_model
GB-COH-15829806,C12,0.992,ml_model
GB-COH-15829846,C12,0.545,ml_model
GB-COH-15829927,B31,0.935,ml_model
GB-COH-15829957,H10,0.805,ml_model
GB-COH-15829999,A11,1.0,ml_model
GB-COH-15830032,H10,0.388,ml_model
GB-COH-15830084,B31,0.994,ml_model
GB-COH-15830139,F20,0.962,ml_model
GB-COH-15830246,F20,0.346,ml_model
GB-COH-15830247,F20,0.667,ml_model
GB-COH-15830268,C12,0.999,ml_model
GB-COH-15830295,C12,0.451,ml_model
GB-COH-15830328,A11,0.996,ml_model
GB-COH-15830349,G11,0.928,ml_model
GB-COH-15830389,D11,0.961,ml_model
GB-COH-15830560,C12,1.0,ml_model
GB-COH-15830573,A21,0.587,ml_model
GB-COH-15830584,F20,0.905,ml_model
GB-COH-15830592,D32,0.947,ml_model
GB-COH-15830598,C12,0.634,ml_model
GB-COH-15830623,A11,0.774,ml_model
GB-COH-15830627,B31,0.406,ml_model
GB-COH-15830670,H10,0.917,ml_model
GB-COH-15830922,F20,0.998,ml_model
GB-COH-15831009,F20,0.735,ml_model
GB-COH-15831019,F20,0.995,ml_model
GB-COH-15831062,C12,0.225,ml_model
GB-COH-15831117,F20,0.667,ml_model
GB-COH-15831120,H10,0.834,ml_model
GB-COH-15831138,A11,1.0,ml_model
GB-COH-15831297,H10,1.0,ml_model
GB-COH-15831949,D11,0.205,ml_model
GB-COH-15831959,B31,0.849,ml_model
GB-COH-15832049,C12,0.999,ml_model
GB-COH-15832055,C12,0.507,ml_model
GB-COH-15832059,B31,0.997,ml_model
GB-COH-15832068,F20,0.962,ml_model
GB-COH-15832098,D11,0.955,ml_model
GB-COH-15832101,F20,0.997,ml_model
GB-COH-15832107,F20,0.889,ml_model
GB-COH-15832151,B31,0.959,ml_model
GB-COH-15832354,A11,1.0,ml_model
GB-COH-15832429,D19,1.0,ml_model
GB-COH-15832450,C12,0.884,ml_model
GB-COH-15832640,B31,0.903,ml_model
GB-COH-15832656,A11,0.949,ml_model
GB-COH-15832659,F20,0.965,ml_model
GB-COH-15832698,D11,0.967,ml_model
GB-COH-15832740,B31,0.999,ml_model
GB-COH-15832750,G12,0.925,ml_model
GB-COH-15832782,A11,0.985,ml_model
GB-COH-15832842,D19,0.961,ml_model
GB-COH-15832854,F20,0.406,ml_model
GB-COH-15832886,D30,0.306,ml_model
GB-COH-15833044,H10,0.577,ml_model
GB-COH-15833102,A21,1.0,ml_model
GB-COH-15833168,F30,1.0,ml_model
GB-COH-15833218,A21,1.0,ml_model
GB-COH-15834375,F20,0.677,ml_model
GB-COH-15834406,D19,0.963,ml_model
GB-COH-15834409,C12,1.0,ml_model
GB-COH-15834414,F20,0.713,ml_model
GB-COH-15834529,A11,0.999,ml_model
GB-COH-15834530,F20,0.941,ml_model
GB-COH-15834535,F20,0.9,ml_model
GB-COH-15834538,F20,0.977,ml_model
GB-COH-15834593,G12,0.908,ml_model
GB-COH-15834596,G12,0.998,ml_model
GB-COH-15834655,D31,1.0,ml_model
GB-COH-15834685,A11,1.0,ml_model
GB-COH-15834757,B90,0.65,ml_model
GB-COH-15834948,A12,0.683,ml_model
GB-COH-15835003,A21,0.577,ml_model
GB-COH-15835071,D11,0.581,ml_model
GB-COH-15835173,F20,0.255,ml_model
GB-COH-15835732,B31,0.746,ml_model
GB-COH-15835757,F20,0.536,ml_model
GB-COH-15835804,G11,0.611,ml_model
GB-COH-15836032,F20,0.517,ml_model
GB-COH-15836288,A21,0.999,ml_model
GB-COH-15836453,D11,0.994,ml_model
GB-COH-15836481,F20,0.761,ml_model
GB-COH-15836498,F20,0.998,ml_model
GB-COH-15836503,A21,0.476,ml_model
GB-COH-15836655,F20,0.902,ml_model
GB-COH-15837425,D13,0.228,ml_model
GB-COH-15837426,F30,1.0,ml_model
GB-COH-15837430,A11,0.831,ml_model
GB-COH-15837432,F20,0.838,ml_model
GB-COH-15837434,D31,0.973,ml_model
GB-COH-15837437,C12,1.0,ml_model
GB-COH-15837438,D19,0.996,ml_model
GB-COH-15837445,F20,0.997,ml_model
GB-COH-15837446,D13,0.999,ml_model
GB-COH-15837450,C12,0.709,ml_model
GB-COH-15837471,D13,0.323,ml_model
GB-COH-15837916,D19,0.948,ml_model
GB-COH-15838154,A21,0.654,ml_model
GB-COH-15838233,H10,0.632,ml_model
GB-COH-15838355,E20,0.768,ml_model
GB-COH-15838567,A30,0.272,ml_model
GB-COH-15838697,D13,1.0,ml_model
GB-COH-15839311,E21,0.816,ml_model
GB-COH-15839327,A21,0.954,ml_model
GB-COH-15839442,B31,1.0,ml_model
GB-COH-15840396,C12,0.796,ml_model
GB-COH-15840435,F20,0.751,ml_model
GB-COH-15840452,F20,0.571,ml_model
GB-COH-15840484,A90,0.252,ml_model
GB-COH-15840508,H10,0.634,ml_model
GB-COH-15840560,A21,0.873,ml_model
GB-COH-15840617,A21,0.998,ml_model
GB-COH-15840619,G12,0.377,ml_model
GB-COH-15840642,D13,0.414,ml_model
GB-COH-15840654,F30,0.343,ml_model
GB-COH-15840692,A21,0.939,ml_model
GB-COH-15840709,G15,0.483,ml_model
GB-COH-15840717,F20,0.991,ml_model
GB-COH-15840766,D31,1.0,ml_model
GB-COH-15840797,F20,0.513,ml_model
GB-COH-15840854,F20,0.909,ml_model
GB-COH-15840862,B31,1.0,ml_model
GB-COH-15840888,A11,1.0,ml_model
GB-COH-15840996,H10,0.394,ml_model
GB-COH-15841017,G12,0.962,ml_model
GB-COH-15841365,D19,0.367,ml_model
GB-COH-15841372,D30,0.209,ml_model
GB-COH-15841407,I10,0.918,ml_model
GB-COH-15841535,D19,1.0,ml_model
GB-COH-15841596,G11,0.877,ml_model
GB-COH-15841613,H10,0.493,ml_model
GB-COH-15842006,A21,0.996,ml_model
GB-COH-15842067,D13,1.0,ml_model
GB-COH-15842087,G11,0.965,ml_model
GB-COH-15842193,F20,0.393,ml_model
GB-COH-15842214,C12,0.85,ml_model
GB-COH-15842271,A11,0.339,ml_model
GB-COH-15842645,C12,0.982,ml_model
GB-COH-15842648,F20,0.965,ml_model
GB-COH-15843017,C12,1.0,ml_model
GB-COH-15843046,F20,0.43,ml_model
GB-COH-15843096,F20,1.0,ml_model
GB-COH-15843123,A11,1.0,ml_model
GB-COH-15843163,D90,0.437,ml_model
GB-COH-15843202,C12,0.909,ml_model
GB-COH-15843739,H10,0.997,ml_model
GB-COH-15843751,D19,0.758,ml_model
GB-COH-15843851,A11,1.0,ml_model
GB-COH-15843919,F20,0.994,ml_model
GB-COH-15843946,B31,0.964,ml_model
GB-COH-15844009,A90,0.267,ml_model
GB-COH-15844232,H10,0.781,ml_model
GB-COH-15844258,B31,0.85,ml_model
GB-COH-15844357,D19,0.774,ml_model
GB-COH-15844403,C12,0.91,ml_model
GB-COH-15844554,A11,1.0,ml_model
GB-COH-15844589,G11,0.483,ml_model
GB-COH-15844695,A21,0.996,ml_model
GB-COH-15844894,A11,1.0,ml_model
GB-COH-15844895,C12,0.557,ml_model
GB-COH-15844896,D31,0.449,ml_model
GB-COH-15844906,F20,0.631,ml_model
GB-COH-15845368,F20,0.731,ml_model
GB-COH-15845379,F20,0.998,ml_model
GB-COH-15845384,F20,0.294,ml_model
GB-COH-15845388,A11,1.0,ml_model
GB-COH-15845411,B20,0.23,ml_model
GB-COH-15845417,D31,0.783,ml_model
GB-COH-15845446,B20,0.358,ml_model
GB-COH-15845473,A12,1.0,ml_model
GB-COH-15845481,C12,0.997,ml_model
GB-COH-15845482,C12,0.644,ml_model
GB-COH-15845484,A21,0.996,ml_model
GB-COH-15845573,F20,0.975,ml_model
GB-COH-15845582,D13,0.658,ml_model
GB-COH-15845633,B31,0.905,ml_model
GB-COH-15845638,B31,0.999,ml_model
GB-COH-15845650,G12,0.284,ml_model
GB-COH-15845657,F20,0.889,ml_model
GB-COH-15845674,C12,1.0,ml_model
GB-COH-15845713,F20,0.507,ml_model
GB-COH-15846037,A21,0.974,ml_model
GB-COH-15846044,D11,0.995,ml_model
GB-COH-15846094,D31,0.958,ml_model
GB-COH-15846192,F20,0.575,ml_model
GB-COH-15846193,C12,1.0,ml_model
GB-COH-15846292,F20,0.319,ml_model
GB-COH-15846520,C12,0.991,ml_model
GB-COH-15846534,A11,0.843,ml_model
GB-COH-15846538,F20,0.736,ml_model
GB-COH-15846556,D30,0.583,ml_model
GB-COH-15846640,F20,0.936,ml_model
GB-COH-15846654,E90,0.352,ml_model
GB-COH-15846656,F20,0.377,ml_model
GB-COH-15846683,B10,0.23,ml_model
GB-COH-15847264,A21,0.443,ml_model
GB-COH-15847281,B31,0.673,ml_model
GB-COH-15847690,F20,0.466,ml_model
GB-COH-15847771,D31,0.231,ml_model
GB-COH-15847813,H10,0.219,ml_model
GB-COH-15847852,D30,0.57,ml_model
GB-COH-15847922,B31,1.0,ml_model
GB-COH-15847944,D11,0.688,ml_model
GB-COH-15848011,A11,0.983,ml_model
GB-COH-15848119,A11,1.0,ml_model
GB-COH-15848127,H10,1.0,ml_model
GB-COH-15848205,A22,0.973,ml_model
GB-COH-15848327,A11,0.981,ml_model
GB-COH-15848457,B90,0.321,ml_model
GB-COH-15848721,A21,0.707,ml_model
GB-COH-15849099,A11,1.0,ml_model
GB-COH-15849953,A21,0.206,ml_model
GB-COH-15849956,D19,0.203,ml_model
GB-COH-15849957,F30,1.0,ml_model
GB-COH-15849958,E90,0.238,ml_model
GB-COH-15849959,A11,1.0,ml_model
GB-COH-15849960,F20,0.93,ml_model
GB-COH-15849962,F20,0.819,ml_model
GB-COH-15849964,A20,0.299,ml_model
GB-COH-15849966,D11,0.349,ml_model
GB-COH-15849978,A90,0.381,ml_model
GB-COH-15849980,F20,0.961,ml_model
GB-COH-15849983,A12,0.989,ml_model
GB-COH-15850027,F20,0.532,ml_model
GB-COH-15850079,A21,0.65,ml_model
GB-COH-15850086,F20,0.964,ml_model
GB-COH-15850102,C12,0.995,ml_model
GB-COH-15850109,C11,0.809,ml_model
GB-COH-15850127,G14,0.869,ml_model
GB-COH-15850260,A11,1.0,ml_model
GB-COH-15850317,D14,0.997,ml_model
GB-COH-15850495,F20,0.998,ml_model
GB-COH-15852882,I10,0.964,ml_model
GB-COH-15852918,A11,1.0,ml_model
GB-COH-15852940,D19,0.968,ml_model
GB-COH-15852989,F20,0.999,ml_model
GB-COH-15853032,H10,0.666,ml_model
GB-COH-15853036,C12,1.0,ml_model
GB-COH-15853052,G11,0.508,ml_model
GB-COH-15853055,B31,0.976,ml_model
GB-COH-15853154,B10,0.474,ml_model
GB-COH-15853162,D90,0.4,ml_model
GB-COH-15853256,D14,0.981,ml_model
GB-COH-15853287,B31,0.598,ml_model
GB-COH-15853342,I10,1.0,ml_model
GB-COH-15853379,F20,0.991,ml_model
GB-COH-15853382,F20,0.804,ml_model
GB-COH-15853386,B31,0.584,ml_model
GB-COH-15853398,D31,0.991,ml_model
GB-COH-15853402,B31,0.862,ml_model
GB-COH-15853431,D11,0.441,ml_model
GB-COH-15853436,A11,0.945,ml_model
GB-COH-15853445,F30,0.974,ml_model
GB-COH-15853706,F20,0.943,ml_model
GB-COH-15853709,C12,0.513,ml_model
GB-COH-15854801,D11,0.941,ml_model
GB-COH-15854809,C12,1.0,ml_model
GB-COH-15854821,G14,0.466,ml_model
GB-COH-15854930,A11,1.0,ml_model
GB-COH-15856199,F20,0.984,ml_model
GB-COH-15856584,A11,0.999,ml_model
GB-COH-15856589,F20,0.611,ml_model
GB-COH-15856615,A12,0.762,ml_model
GB-COH-15856722,F30,0.991,ml_model
GB-COH-15856723,A11,0.997,ml_model
GB-COH-15856725,D11,0.934,ml_model
GB-COH-15856751,F20,0.795,ml_model
GB-COH-15856822,F20,0.993,ml_model
GB-COH-15856890,F20,1.0,ml_model
GB-COH-15856954,F20,0.749,ml_model
GB-COH-15857011,G12,0.892,ml_model
GB-COH-15857028,H10,0.881,ml_model
GB-COH-15857088,F20,0.797,ml_model
GB-COH-15857126,D19,0.923,ml_model
GB-COH-15857383,A11,0.78,ml_model
GB-COH-15858024,D30,0.49,ml_model
GB-COH-15858029,A11,0.916,ml_model
GB-COH-15858074,A11,1.0,ml_model
GB-COH-15858104,B31,0.912,ml_model
GB-COH-15858116,D31,1.0,ml_model
GB-COH-15858138,C12,0.973,ml_model
GB-COH-15858139,F20,0.573,ml_model
GB-COH-15858143,B20,0.296,ml_model
GB-COH-15858147,H10,0.536,ml_model
GB-COH-15858181,C12,1.0,ml_model
GB-COH-15858200,F20,0.994,ml_model
GB-COH-15858201,D90,0.331,ml_model
GB-COH-15858236,F20,1.0,ml_model
GB-COH-15858251,C12,0.896,ml_model
GB-COH-15858292,B21,0.571,ml_model
GB-COH-15858384,B31,0.991,ml_model
GB-COH-15858386,B31,0.953,ml_model
GB-COH-15858468,A11,1.0,ml_model
GB-COH-15858505,F20,0.924,ml_model
GB-COH-15858511,F20,0.856,ml_model
GB-COH-15858520,F20,0.924,ml_model
GB-COH-15858575,G12,0.931,ml_model
GB-COH-15858648,F20,0.55,ml_model
GB-COH-15858667,A21,0.848,ml_model
GB-COH-15858672,D30,0.785,ml_model
GB-COH-15858677,F30,1.0,ml_model
GB-COH-15858702,D19,0.48,ml_model
GB-COH-15858732,B31,0.797,ml_model
GB-COH-15858736,D19,1.0,ml_model
GB-COH-15859397,H10,0.999,ml_model
GB-COH-15859424,F20,0.542,ml_model
GB-COH-15859454,D12,0.944,ml_model
GB-COH-15859466,F30,1.0,ml_model
GB-COH-15859477,F30,1.0,ml_model
GB-COH-15859483,A11,0.983,ml_model
GB-COH-15859486,C11,0.908,ml_model
GB-COH-15859557,G11,0.703,ml_model
GB-COH-15859588,D31,1.0,ml_model
GB-COH-15859626,B21,0.999,ml_model
GB-COH-15859636,C12,0.365,ml_model
GB-COH-15859705,G11,0.755,ml_model
GB-COH-15859706,F20,0.486,ml_model
GB-COH-15859725,A11,1.0,ml_model
GB-COH-15859742,F20,0.909,ml_model
GB-COH-15859770,G12,0.436,ml_model
GB-COH-15859773,F20,0.91,ml_model
GB-COH-15859795,D31,1.0,ml_model
GB-COH-15859941,H10,0.489,ml_model
GB-COH-15860092,C12,0.957,ml_model
GB-COH-15860123,G12,0.969,ml_model
GB-COH-15860520,B31,0.633,ml_model
GB-COH-15860523,B31,0.774,ml_model
GB-COH-15860526,D30,0.642,ml_model
GB-COH-15860561,C12,1.0,ml_model
GB-COH-15860565,A11,0.811,ml_model
GB-COH-15860568,C12,0.915,ml_model
GB-COH-15860625,F20,0.744,ml_model
GB-COH-15860627,F20,0.993,ml_model
GB-COH-15860699,F20,0.981,ml_model
GB-COH-15860743,F20,0.786,ml_model
GB-COH-15860751,A90,0.24,ml_model
GB-COH-15860877,B31,0.722,ml_model
GB-COH-15860944,A21,0.994,ml_model
GB-COH-15860981,G13,0.61,ml_model
GB-COH-15861099,D13,0.694,ml_model
GB-COH-15862104,G30,0.655,ml_model
GB-COH-15862109,D30,0.23,ml_model
GB-COH-15862112,E90,0.942,ml_model
GB-COH-15862233,D13,0.999,ml_model
GB-COH-15862254,C12,0.958,ml_model
GB-COH-15862316,D90,0.302,ml_model
GB-COH-15862338,D13,0.999,ml_model
GB-COH-15862346,C12,0.909,ml_model
GB-COH-15862392,A90,0.364,ml_model
GB-COH-15862496,D31,0.802,ml_model
GB-COH-15862629,F20,0.41,ml_model
GB-COH-15862908,C12,0.956,ml_model
GB-COH-15863254,F20,0.529,ml_model
GB-COH-15863489,F20,0.924,ml_model
GB-COH-15863519,G15,0.402,ml_model
GB-COH-15863655,G30,0.529,ml_model
GB-COH-15863770,C12,0.611,ml_model
GB-COH-15864689,F20,1.0,ml_model
GB-COH-15864737,F30,0.861,ml_model
GB-COH-15864824,F20,0.602,ml_model
GB-COH-15864834,D11,0.851,ml_model
GB-COH-15864840,C12,1.0,ml_model
GB-COH-15864897,A21,0.484,ml_model
GB-COH-15864950,F20,0.376,ml_model
GB-COH-15864952,F20,0.951,ml_model
GB-COH-15865035,I10,0.995,ml_model
GB-COH-15865046,F20,0.502,ml_model
GB-COH-15865309,D19,1.0,ml_model
GB-COH-15865388,C12,0.448,ml_model
GB-COH-15865394,G13,0.461,ml_model
GB-COH-15865525,A21,1.0,ml_model
GB-COH-15865556,H90,0.767,ml_model
GB-COH-15865651,F20,1.0,ml_model
GB-COH-15865652,C12,0.887,ml_model
GB-COH-15865672,D19,0.746,ml_model
GB-COH-15865721,F30,1.0,ml_model
GB-COH-15865818,C12,0.997,ml_model
GB-COH-15866066,F20,0.352,ml_model
GB-COH-15866127,E90,0.852,ml_model
GB-COH-15866200,B31,1.0,ml_model
GB-COH-15866393,A21,0.981,ml_model
GB-COH-15866399,B31,0.711,ml_model
GB-COH-15866824,D30,0.264,ml_model
GB-COH-15867161,B31,1.0,ml_model
GB-COH-15867183,H10,0.473,ml_model
GB-COH-15867192,G11,0.417,ml_model
GB-COH-15867243,H10,1.0,ml_model
GB-COH-15867296,D90,0.173,ml_model
GB-COH-15867303,F20,0.563,ml_model
GB-COH-15867309,B31,1.0,ml_model
GB-COH-15867369,G11,0.559,ml_model
GB-COH-15867398,G14,0.932,ml_model
GB-COH-15867446,C11,0.999,ml_model
GB-COH-15867483,F20,0.738,ml_model
GB-COH-15867492,A11,0.993,ml_model
GB-COH-15867652,C12,0.966,ml_model
GB-COH-15867728,C22,0.358,ml_model
GB-COH-15867739,F20,0.998,ml_model
GB-COH-15867811,B31,0.391,ml_model
GB-COH-15868130,G12,0.635,ml_model
GB-COH-15868149,F20,0.556,ml_model
GB-COH-15868275,H10,0.598,ml_model
GB-COH-15868284,D13,0.994,ml_model
GB-COH-15868286,C12,0.779,ml_model
GB-COH-15868330,C12,0.943,ml_model
GB-COH-15868433,A21,0.585,ml_model
GB-COH-15868481,C12,0.983,ml_model
GB-COH-15868567,A11,0.479,ml_model
GB-COH-15868603,A12,0.965,ml_model
GB-COH-15868606,C12,0.927,ml_model
GB-COH-15868621,F20,0.805,ml_model
GB-COH-15868652,F20,0.804,ml_model
GB-COH-15868795,C12,0.951,ml_model
GB-COH-15868819,B31,0.832,ml_model
GB-COH-15868856,F20,0.433,ml_model
GB-COH-15869077,H10,0.997,ml_model
GB-COH-15869141,A90,0.223,ml_model
GB-COH-15869514,D30,0.297,ml_model
GB-COH-15869518,A12,0.509,ml_model
GB-COH-15869558,D13,0.999,ml_model
GB-COH-15869626,F20,0.939,ml_model
GB-COH-15869893,A21,0.707,ml_model
GB-COH-15869958,G14,0.816,ml_model
GB-COH-15869960,D33,0.656,ml_model
GB-COH-15869979,A11,1.0,ml_model
GB-COH-15869985,F20,0.479,ml_model
GB-COH-15869993,F20,0.206,ml_model
GB-COH-15869998,C12,1.0,ml_model
GB-COH-15870085,C11,0.974,ml_model
GB-COH-15870137,A21,0.983,ml_model
GB-COH-15870323,B31,0.541,ml_model
GB-COH-15870537,A11,0.463,ml_model
GB-COH-15870565,C12,0.812,ml_model
GB-COH-15870630,E90,0.293,ml_model
GB-COH-15871250,A21,1.0,ml_model
GB-COH-15871471,G12,0.825,ml_model
GB-COH-15871890,D11,0.451,ml_model
GB-COH-15872010,B31,0.792,ml_model
GB-COH-15872078,D90,0.393,ml_model
GB-COH-15872093,G11,0.371,ml_model
GB-COH-15872444,D30,0.281,ml_model
GB-COH-15872501,F20,0.683,ml_model
GB-COH-15872515,H10,0.478,ml_model
GB-COH-15872560,F20,0.781,ml_model
GB-COH-15872605,F20,0.965,ml_model
GB-COH-15872640,F20,0.935,ml_model
GB-COH-15872756,A21,0.707,ml_model
GB-COH-15872864,F20,0.504,ml_model
GB-COH-15872893,A22,0.338,ml_model
GB-COH-15872900,A21,0.514,ml_model
GB-COH-15873052,A90,0.222,ml_model
GB-COH-15873081,C12,0.344,ml_model
GB-COH-15873373,G12,0.995,ml_model
GB-COH-15873374,D13,0.366,ml_model
GB-COH-15873707,B31,0.973,ml_model
GB-COH-15873748,J20,0.464,ml_model
GB-COH-15873810,F20,0.804,ml_model
GB-COH-15873811,A11,1.0,ml_model
GB-COH-15874033,C12,0.573,ml_model
GB-COH-15874036,B31,0.453,ml_model
GB-COH-15874125,H10,0.607,ml_model
GB-COH-15874189,G13,0.333,ml_model
GB-COH-15874266,F20,0.288,ml_model
GB-COH-15874321,F20,0.355,ml_model
GB-COH-15874326,F20,0.983,ml_model
GB-COH-15874361,G15,0.326,ml_model
GB-COH-15874368,A11,1.0,ml_model
GB-COH-15874402,A90,0.288,ml_model
GB-COH-15874414,A11,0.999,ml_model
GB-COH-15874544,F20,0.35,ml_model
GB-COH-15874763,C12,0.601,ml_model
GB-COH-15874912,D19,0.521,ml_model
GB-COH-15874975,F20,0.285,ml_model
GB-COH-15875195,F20,0.66,ml_model
GB-COH-15875209,F20,0.942,ml_model
GB-COH-15875217,F20,0.726,ml_model
GB-COH-15875267,A10,0.743,ml_model
GB-COH-15875298,G11,0.887,ml_model
GB-COH-15875322,G30,0.821,ml_model
GB-COH-15875440,B31,0.892,ml_model
GB-COH-15875448,H10,0.999,ml_model
GB-COH-15877098,A90,0.298,ml_model
GB-COH-15877108,F20,0.992,ml_model
GB-COH-15877162,F20,0.921,ml_model
GB-COH-15877468,G30,0.724,ml_model
GB-COH-15877784,F20,0.967,ml_model
GB-COH-15878507,F20,0.884,ml_model
GB-COH-15878884,F20,0.876,ml_model
GB-COH-15878976,F20,0.919,ml_model
GB-COH-15879555,A11,0.445,ml_model
GB-COH-15879580,C12,0.763,ml_model
GB-COH-15879585,D19,1.0,ml_model
GB-COH-15879597,A12,0.991,ml_model
GB-COH-15879645,C12,0.97,ml_model
GB-COH-15879656,D20,0.7,ml_model
GB-COH-15879661,F20,0.933,ml_model
GB-COH-15879687,D12,0.434,ml_model
GB-COH-15879712,A90,0.209,ml_model
GB-COH-15879757,F20,0.634,ml_model
GB-COH-15879794,H10,0.985,ml_model
GB-COH-15879796,F20,0.37,ml_model
GB-COH-15879801,F30,0.923,ml_model
GB-COH-15879911,B31,0.788,ml_model
GB-COH-15880205,A11,1.0,ml_model
GB-COH-15880264,F40,0.873,ml_model
GB-COH-15880526,F20,0.901,ml_model
GB-COH-15880534,D30,0.292,ml_model
GB-COH-15880692,D11,1.0,ml_model
GB-COH-15880713,F20,0.315,ml_model
GB-COH-15880780,G30,0.709,ml_model
GB-COH-15880792,C12,0.582,ml_model
GB-COH-15880858,H90,0.453,ml_model
GB-COH-15880864,C12,0.861,ml_model
GB-COH-15880922,D14,0.819,ml_model
GB-COH-15881031,B31,0.982,ml_model
GB-COH-15881041,B31,0.93,ml_model
GB-COH-15881121,F20,0.981,ml_model
GB-COH-15881176,E90,0.517,ml_model
GB-COH-15881614,G11,0.965,ml_model
GB-COH-15881646,B20,0.737,ml_model
GB-COH-15881652,B31,0.976,ml_model
GB-COH-15881661,E90,0.576,ml_model
GB-COH-15881671,D19,0.391,ml_model
GB-COH-15881672,F20,0.387,ml_model
GB-COH-15881675,B31,1.0,ml_model
GB-COH-15881677,D13,0.988,ml_model
GB-COH-15881695,C12,1.0,ml_model
GB-COH-15881746,A21,0.994,ml_model
GB-COH-15881810,A11,1.0,ml_model
GB-COH-15881822,F20,0.991,ml_model
GB-COH-15881876,F20,0.52,ml_model
GB-COH-15881937,D13,0.917,ml_model
GB-COH-15881959,C12,0.994,ml_model
GB-COH-15881980,D19,0.575,ml_model
GB-COH-15882002,D13,1.0,ml_model
GB-COH-15882005,A90,0.364,ml_model
GB-COH-15882049,A21,0.985,ml_model
GB-COH-15882060,F20,1.0,ml_model
GB-COH-15882067,F30,1.0,ml_model
GB-COH-15882121,D19,0.972,ml_model
GB-COH-15882137,D30,0.447,ml_model
GB-COH-15882185,F20,0.906,ml_model
GB-COH-15882239,F20,0.925,ml_model
GB-COH-15882891,E90,0.733,ml_model
GB-COH-15882965,A11,0.52,ml_model
GB-COH-15883720,G11,1.0,ml_model
GB-COH-15883728,H10,0.774,ml_model
GB-COH-15883765,H10,1.0,ml_model
GB-COH-15883806,D19,1.0,ml_model
GB-COH-15883835,D30,0.56,ml_model
GB-COH-15883841,C12,0.995,ml_model
GB-COH-15883843,F20,0.973,ml_model
GB-COH-15883847,A21,0.604,ml_model
GB-COH-15883851,A11,0.974,ml_model
GB-COH-15883864,F20,1.0,ml_model
GB-COH-15883930,C12,0.712,ml_model
GB-COH-15883974,H90,0.559,ml_model
GB-COH-15883985,G30,0.385,ml_model
GB-COH-15884009,F20,0.832,ml_model
GB-COH-15884019,C12,1.0,ml_model
GB-COH-15884033,F20,0.987,ml_model
GB-COH-15884132,B90,0.295,ml_model
GB-COH-15884145,D19,0.344,ml_model
GB-COH-15884258,F20,0.999,ml_model
